package_name,version,epoch,repository,languages,Programming language
scons,4.8.1,0,https://github.com/SCons/scons,"{'Python': 8481644, 'HTML': 817651, 'JavaScript': 214329, 'Shell': 47090, 'Perl': 21398, 'CSS': 18334, 'Ruby': 10888, 'Java': 10449, 'Makefile': 7116, 'XSLT': 6932, 'Batchfile': 6323, 'C': 5502, 'D': 4026, 'Fortran': 3090, 'Dockerfile': 2793, 'C++': 2142, 'PowerShell': 1586, 'Roff': 767, 'Yacc': 500, 'Lex': 65}",Python
scorecard,5.0.0,1,https://github.com/ossf/scorecard,"{'Go': 2321517, 'Makefile': 21398, 'Dockerfile': 9191, 'Shell': 1499, 'JavaScript': 735}",JavaScript
secrets-store-csi-driver-provider-azure,1.5.3,2,https://github.com/Azure/secrets-store-csi-driver-provider-azure,"{'Go': 333075, 'Shell': 21788, 'Makefile': 11024, 'Dockerfile': 8844, 'Mustache': 3388, 'Python': 604, 'HTML': 371, 'SCSS': 63}",Python
selenium,4.25.0,0,https://github.com/SeleniumHQ/selenium,"{'Java': 5982515, 'C#': 2754921, 'C++': 2288118, 'JavaScript': 1935885, 'Ruby': 1168446, 'Python': 1052192, 'HTML': 933593, 'Starlark': 629980, 'Rust': 259826, 'TypeScript': 135676, 'C': 82970, 'Shell': 27380, 'PowerShell': 8326, 'Makefile': 4655, 'Dockerfile': 3377, 'Ragel': 3086, 'XSLT': 1047, 'ASP.NET': 825, 'Batchfile': 688, 'CSS': 600}",JavaScript
semgrep,1.90.0,0,https://github.com/returntocorp/semgrep,"{'OCaml': 9357629, 'Python': 1611394, 'Java': 509511, 'JavaScript': 233057, 'Yacc': 226533, 'Standard ML': 134947, 'Lex': 104080, 'Go': 54943, 'Shell': 51229, 'Ruby': 37627, 'C++': 32910, 'Makefile': 32609, 'Nix': 21911, 'Dockerfile': 18652, 'Jsonnet': 15122, 'Dune': 14593, 'C': 10312, 'Scala': 9371, 'Elixir': 7621, 'PHP': 4743, 'Mustache': 4118, 'Swift': 3529, 'HTML': 3271, 'C#': 1492, 'HCL': 831, 'Jinja': 592, 'Max': 302, 'Vue': 32, 'Rust': 30}",Python
shaderc,2024.1,1,https://github.com/google/shaderc,"{'C++': 547154, 'Python': 346119, 'C': 52152, 'CMake': 28271, 'Shell': 25822, 'Makefile': 7586, 'Batchfile': 4317, 'Dockerfile': 1150}",Python
shadowsocks-rust,1.21.0,0,https://github.com/shadowsocks/shadowsocks-rust,"{'Rust': 3191242, 'Shell': 32083, 'Python': 4799, 'Dockerfile': 2331, 'Ruby': 2040, 'Smarty': 2028, 'PowerShell': 1877, 'Makefile': 835}",Python
shfmt,3.9.0,1,https://github.com/mvdan/sh,"{'Go': 752089, 'JavaScript': 5616, 'Shell': 1079, 'HTML': 880, 'Dockerfile': 449}",JavaScript
simdjson,3.10.1,1,https://github.com/simdjson/simdjson/,"{'C++': 10046558, 'C': 114631, 'CMake': 67234, 'Python': 39977, 'Shell': 25427, 'Ruby': 666, 'JavaScript': 497, 'Makefile': 301, 'Dockerfile': 176}",Python
skaffold,2.13.2,1,https://github.com/GoogleContainerTools/skaffold,"{'Go': 9379544, 'JavaScript': 143625, 'Shell': 68226, 'HTML': 49498, 'Dockerfile': 32066, 'Makefile': 17763, 'CSS': 15208, 'HCL': 6043, 'Python': 6035, 'Slim': 5232, 'NSIS': 4392, 'Java': 3625, 'Smarty': 2432, 'Batchfile': 2165, 'Starlark': 1925, 'PHP': 1864, 'Mustache': 1078, 'Ruby': 897, 'Groovy': 615, 'TypeScript': 326, 'Procfile': 71}",JavaScript
smartypants,2.0.1,1,https://github.com/leohemsted/smartypants.py,"{'Python': 38000, 'Makefile': 3333}",Python
snyk-cli,1.1293.1,1,https://github.com/snyk/cli,"{'TypeScript': 2681995, 'C': 1141272, 'JavaScript': 146579, 'Assembly': 141281, 'Go': 130316, 'Ada': 89079, 'C++': 78071, 'Shell': 77305, 'C#': 58177, 'Makefile': 47477, 'Pascal': 42413, 'HTML': 29824, 'DIGITAL Command Language': 27303, 'Python': 14018, 'Roff': 8716, 'CMake': 8099, 'Elixir': 7147, 'Dockerfile': 6329, 'Ruby': 5538, 'PowerShell': 4158, 'Perl': 3895, 'SAS': 1847, 'Module Management System': 1545, 'Swift': 1079, 'M4': 787, 'HCL': 662, 'Scala': 475, 'Batchfile': 367}",JavaScript
solr,9.7.0,0,https://github.com/apache/solr,"{'Java': 36559422, 'Shell': 332572, 'HTML': 325678, 'Python': 240118, 'CSS': 236312, 'Batchfile': 78626, 'XSLT': 35107, 'JavaScript': 17639, 'Mustache': 8598, 'Handlebars': 7616, 'AMPL': 667}",Python
sonarqube-10,10.7.0.96327,0,https://github.com/SonarSource/sonarqube,"{'Java': 34532440, 'TypeScript': 8891749, 'JavaScript': 110103, 'CSS': 85811, 'Shell': 27839, 'Ruby': 13336, 'HTML': 11997, 'Batchfile': 5188, 'Dockerfile': 2303, 'Groovy': 1340, 'Starlark': 860, 'Scheme': 359}",JavaScript
sonar-scanner-cli,6.2.1.4610,0,https://github.com/SonarSource/sonar-scanner-cli,"{'Java': 114942, 'Shell': 4237, 'Batchfile': 3271, 'Starlark': 112, 'JavaScript': 40}",JavaScript
sonobuoy,0.57.2,1,https://github.com/vmware-tanzu/sonobuoy,"{'Go': 993060, 'SCSS': 32874, 'HTML': 32560, 'Shell': 25578, 'Dockerfile': 2074, 'Makefile': 776, 'JavaScript': 566}",JavaScript
souffle,2.4.1,0,https://github.com/souffle-lang/souffle,"{'C++': 3933104, 'CMake': 121462, 'Yacc': 58234, 'Lex': 30320, 'Python': 23270, 'C': 14703, 'Shell': 7503, 'Java': 4730, 'SWIG': 1049}",Python
spark-3.5,3.5.3,2,https://github.com/apache/spark,"{'Scala': 54239896, 'Python': 13222836, 'Java': 6336959, 'Jupyter Notebook': 4331372, 'HiveQL': 1968675, 'R': 1303817, 'PLpgSQL': 352493, 'Shell': 258850, 'JavaScript': 241159, 'ANTLR': 76672, 'HTML': 46802, 'Batchfile': 28201, 'CSS': 27700, 'Dockerfile': 21387, 'Roff': 20539, 'Makefile': 2388, 'Thrift': 2016, 'q': 1919, 'PowerShell': 1772, 'C': 1493, 'ReScript': 240}",Python
spark-operator,1.4.6,1,https://github.com/GoogleCloudPlatform/spark-on-k8s-operator,"{'Go': 729534, 'Smarty': 17285, 'Makefile': 14067, 'Shell': 8097, 'Dockerfile': 3448, 'Python': 2224}",Python
spdlog,1.14.1,2,https://github.com/gabime/spdlog,"{'C++': 1070383, 'CMake': 27979, 'C': 3468, 'Shell': 856, 'Python': 497}",Python
spicedb,1.37.0,0,https://github.com/authzed/spicedb,"{'Go': 4224207, 'JavaScript': 16612, 'HTML': 3663, 'Dockerfile': 1578}",JavaScript
spirv-headers,1.3.261.1,2,https://github.com/KhronosGroup/SPIRV-Headers,"{'C++': 477011, 'C': 426077, 'C#': 175845, 'Python': 170708, 'Lua': 152894, 'Beef': 84469, 'D': 65666, 'CMake': 7090, 'Starlark': 4862, 'Shell': 209}",Python
spirv-tools,1.3.261.1,2,https://github.com/KhronosGroup/SPIRV-tools,"{'C++': 20532263, 'Go': 729085, 'Python': 178165, 'JavaScript': 136599, 'CMake': 126311, 'C': 74626, 'Shell': 30655, 'Starlark': 25784, 'Makefile': 15974, 'Batchfile': 6684, 'Ruby': 2885, 'Emacs Lisp': 1654, 'HTML': 493}",Python
spqr,1.5.0,1,https://github.com/pg-sharding/spqr,"{'Go': 1005389, 'Gherkin': 103727, 'Yacc': 15606, 'Makefile': 6943, 'Shell': 5656, 'Dockerfile': 5646, 'PLpgSQL': 3120, 'Ragel': 2813, 'HCL': 2169, 'JavaScript': 226}",JavaScript
sqlmap,1.8,0,https://github.com/sqlmapproject/sqlmap,"{'Python': 2072538, 'C': 13823, 'Shell': 12673, 'HTML': 5763, 'Perl': 2136, 'C++': 1641, 'PLpgSQL': 536, 'TSQL': 466, 'PLSQL': 397}",Python
sqlpad,7.5.0,1,https://github.com/sqlpad/sqlpad,"{'JavaScript': 579376, 'TypeScript': 326788, 'CSS': 40002, 'Shell': 9342, 'Dockerfile': 4253, 'Smarty': 1842, 'HTML': 573}",JavaScript
src,5.5.0,0,https://github.com/sourcegraph/src-cli,"{'Go': 927049, 'Starlark': 156068, 'Python': 4828, 'JavaScript': 2983, 'Shell': 2295, 'Dockerfile': 1109, 'Nix': 1106}",Python
sshfs,3.7.4,0,https://github.com/deadbeefsociety/sshfs,"{'C': 148250, 'Python': 21063, 'Shell': 3077, 'Meson': 2873, 'Emacs Lisp': 733, 'Just': 271}",Python
ssh-import-id,5.11,2,https://git.launchpad.net/ssh-import-id,{'Python': 15597},Python
ssl_client,3.20.3,0,https://github.com/alpinelinux/aports,"{'Shell': 18602972, 'C': 151963, 'Lua': 67006, 'HCL': 16003, 'Makefile': 6500, 'Perl': 5890, 'Python': 5173, 'JavaScript': 4053, 'CMake': 3766, 'Common Lisp': 3507, 'PHP': 3318, 'Roff': 2635, 'HTML': 2634, 'Ruby': 2273, 'Elm': 1660, 'Java': 1470, 'Vim Script': 1141, 'Meson': 604, 'Augeas': 295, 'KakouneScript': 109}",Python
statsd,0.10.2,1,https://github.com/statsd/statsd,"{'JavaScript': 174345, 'Shell': 3686, 'Perl': 1451, 'Dockerfile': 653, 'Procfile': 49}",JavaScript
superset,4.0.2,3,https://github.com/apache/superset.git,"{'TypeScript': 9926357, 'Jupyter Notebook': 9509270, 'Python': 8383565, 'JavaScript': 2019905, 'HTML': 1342380, 'Less': 56942, 'Shell': 56552, 'Dockerfile': 11164, 'Jinja': 5847, 'Smarty': 5044, 'CSS': 4808, 'Makefile': 4176, 'Pug': 2969, 'Mako': 1197}",Python
supervisor,4.2.5,5,https://github.com/Supervisor/supervisor,"{'Python': 1396205, 'HTML': 34522, 'CSS': 3430}",Python
suricata-update,1.3.3,6,https://github.com/OISF/suricata-update,"{'Python': 346486, 'Shell': 1329, 'Makefile': 1003, 'Dockerfile': 375}",Python
suricata,7.0.7,0,https://github.com/OISF/suricata,"{'C': 14063272, 'Rust': 3398837, 'M4': 118288, 'Python': 103292, 'Shell': 46705, 'Makefile': 45880, 'Perl': 36748, 'SmPL': 5503, 'Lua': 1583, 'Dockerfile': 1044}",Python
svt-av1,2.2.1,0,https://gitlab.com/AOMediaCodec/SVT-AV1.git,{'Python': 32396},Python
syft,1.13.0,0,https://github.com/anchore/syft,"{'Go': 3673084, 'Lua': 82633, 'Shell': 61758, 'Python': 40259, 'Makefile': 35276, 'Dockerfile': 22417, 'Elixir': 9158, 'Ruby': 9083, 'Java': 6170, 'Erlang': 5108, 'C': 4597, 'PHP': 1637, 'C++': 1017, 'Prolog': 764, 'Roff': 357, 'HTML': 132, 'Vim Script': 89, 'Perl': 5}",Python
sysstat,12.7.6,0,https://github.com/sysstat/sysstat,"{'C': 2444238, 'Roff': 151667, 'Tcl': 47209, 'Shell': 38271, 'Makefile': 29137, 'M4': 23506, 'Python': 13851, 'Perl': 11803}",Python
systemd,256.6,2,https://github.com/systemd/systemd,"{'C': 34119912, 'Python': 2040888, 'Shell': 1686559, 'Meson': 455114, 'SmPL': 32042, 'HTML': 23536, 'C++': 11015, 'Awk': 2537, 'Emacs Lisp': 1187, 'Vim Script': 825, 'Makefile': 407, 'Dockerfile': 156, 'GDB': 92, 'sed': 72}",Python
tailscale,1.74.1,0,https://github.com/tailscale/tailscale,"{'Go': 9492913, 'C': 249384, 'TypeScript': 165050, 'Shell': 78232, 'Swift': 38629, 'HTML': 18443, 'CSS': 12707, 'PowerShell': 10360, 'Nix': 8651, 'Makefile': 8386, 'Dockerfile': 6902, 'Lua': 6535, 'JavaScript': 3381}",JavaScript
task,3.39.2,0,https://github.com/go-task/task,"{'Go': 319873, 'Shell': 22948, 'TypeScript': 6399, 'CSS': 4291, 'JavaScript': 4249, 'PowerShell': 1992}",JavaScript
telegraf-1.32,1.32.0,1,https://github.com/influxdata/telegraf,"{'Go': 12290138, 'Shell': 33580, 'Makefile': 16825, 'Ragel': 10377, 'Python': 4786, 'Ruby': 1981, 'Dockerfile': 1067}",Python
teleport,16.4.2,0,https://github.com/gravitational/teleport,"{'Go': 33505473, 'TypeScript': 7554669, 'C': 4713683, 'Shell': 342786, 'Rust': 302385, 'MDX': 241140, 'JavaScript': 231657, 'Makefile': 173799, 'HCL': 82437, 'Objective-C': 61018, 'PowerShell': 34656, 'Dockerfile': 34265, 'Smarty': 31927, 'PLpgSQL': 11193, 'Nix': 7238, 'CSS': 4319, 'NSIS': 1121, 'HTML': 1036}",JavaScript
temporal-ui-server,2.31.2,0,https://github.com/temporalio/ui-server,"{'Go': 90347, 'JavaScript': 9295, 'HTML': 1332, 'CSS': 1132, 'Dockerfile': 781, 'Makefile': 515, 'Shell': 471}",JavaScript
tempo,2.5.0,5,https://github.com/grafana/tempo,"{'Go': 4923387, 'Jsonnet': 143417, 'Yacc': 24152, 'Makefile': 19628, 'Shell': 6572, 'JavaScript': 5955, 'Dockerfile': 3305, 'CSS': 684}",JavaScript
tensorflow-core,2.17.0,1,https://github.com/tensorflow/tensorflow,"{'C++': 99898477, 'Python': 45753431, 'MLIR': 10668346, 'HTML': 7662661, 'Starlark': 7231337, 'Go': 2171047, 'C': 1261528, 'Java': 1167181, 'Jupyter Notebook': 805736, 'Shell': 681532, 'Objective-C++': 279654, 'Objective-C': 169202, 'CMake': 148737, 'Smarty': 121587, 'Swift': 81520, 'Dockerfile': 22162, 'C#': 13585, 'Batchfile': 12126, 'Ruby': 8898, 'Perl': 7536, 'Roff': 5034, 'Cython': 3899, 'Makefile': 2845, 'CSS': 2761, 'Vim Snippet': 58}",Python
terraform-provider-aws,5.70.0,0,https://github.com/hashicorp/terraform-provider-aws,"{'Go': 61561789, 'Groovy': 388478, 'HCL': 205913, 'Makefile': 40171, 'Shell': 15827, 'Smarty': 13293, 'JavaScript': 3114, 'Python': 2996, 'HTML': 2066}",JavaScript
terraform-provider-google,6.5.0,0,https://github.com/hashicorp/terraform-provider-google,"{'Go': 40105116, 'JavaScript': 2873, 'Shell': 2729, 'Lua': 1756, 'Makefile': 1479, 'HCL': 1233, 'Python': 769}",JavaScript
tesseract,5.4.1,3,https://github.com/tesseract-ocr/tesseract,"{'C++': 7517112, 'Java': 74136, 'Makefile': 67187, 'CMake': 60674, 'C': 39964, 'Shell': 26049, 'M4': 3378, 'Python': 700}",Python
tez,0.10.4,1,https://github.com/apache/tez,"{'Java': 10836252, 'JavaScript': 926615, 'Handlebars': 121430, 'Less': 63464, 'Shell': 36346, 'Python': 28200, 'Dockerfile': 8491, 'Roff': 8256, 'HTML': 3369}",JavaScript
tfsec,1.28.11,0,https://github.com/aquasecurity/tfsec,"{'Go': 167184, 'HCL': 19098, 'Shell': 6537, 'Makefile': 1766, 'Python': 1479, 'Dockerfile': 356}",Python
thanos,0.36.1,1,https://github.com/thanos-io/thanos,"{'Go': 4470114, 'TypeScript': 404649, 'Jsonnet': 131168, 'Makefile': 31060, 'HTML': 29546, 'Shell': 19374, 'SCSS': 16155, 'CSS': 16020, ""Cap'n Proto"": 1593, 'Dockerfile': 1569, 'jq': 546, 'JavaScript': 325}",JavaScript
thingsboard,3.8,0,https://github.com/thingsboard/thingsboard.git,"{'Java': 19450747, 'TypeScript': 8587025, 'HTML': 3142245, 'JavaScript': 792161, 'SCSS': 758613, 'Shell': 100356, 'PLpgSQL': 85090, 'FreeMarker': 76897, 'Dockerfile': 17338, 'Python': 13160, 'Batchfile': 5313, 'CSS': 1761}",JavaScript
thrift,0.21.0,0,https://github.com/apache/thrift,"{'C++': 4928996, 'Java': 1392822, 'C': 1068486, 'Go': 750836, 'D': 660486, 'PHP': 624546, 'Pascal': 620958, 'C#': 558304, 'Python': 519020, 'Thrift': 504046, 'JavaScript': 458824, 'Ruby': 400228, 'Rust': 364297, 'Erlang': 347824, 'Haxe': 324712, 'Swift': 264142, 'Makefile': 233793, 'Dart': 181474, 'M4': 173427, 'CMake': 133854, 'Perl': 133070, 'Lua': 81630, 'Shell': 63231, 'TypeScript': 61760, 'Kotlin': 51223, 'Common Lisp': 41010, 'OCaml': 39269, 'HTML': 36484, 'Batchfile': 34922, 'Yacc': 30812, 'Dockerfile': 26580, 'Smalltalk': 22944, 'Lex': 9802, 'PowerShell': 7285, 'Emacs Lisp': 5361, 'Vim Script': 2846, 'CSS': 1070}",Python
tigera-operator-1.35,1.35.1,0,https://github.com/tigera/operator,"{'Go': 5209954, 'Makefile': 40698, 'Shell': 18093, 'Smarty': 16200, 'Python': 6258, 'Dockerfile': 3861}",Python
tigerbeetle,0.16.7,0,https://github.com/tigerbeetledb/tigerbeetle,"{'Zig': 4366904, 'Java': 499949, 'C#': 204154, 'Go': 116142, 'TypeScript': 82534, 'JavaScript': 49544, 'C': 35077, 'Shell': 6236, 'Batchfile': 3262, 'CSS': 2906, 'HTML': 2282}",JavaScript
timoni,0.22.0,4,https://github.com/stefanprodan/timoni,"{'Go': 502687, 'CUE': 33483, 'Makefile': 5332, 'Shell': 3246, 'Ruby': 195}",Ruby
tini,0.19.0,6,https://github.com/krallin/tini,"{'C': 27100, 'Python': 18902, 'Shell': 10955, 'CMake': 3428, 'Dockerfile': 404}",Python
tinyxml2,10.0.0,1,https://github.com/leethomason/tinyxml2,"{'C++': 252288, 'CMake': 5897, 'Python': 3712, 'Meson': 3321, 'Makefile': 1971}",Python
traefik-3.1,3.1.5,0,https://github.com/traefik/traefik,"{'Go': 4426764, 'Vue': 209833, 'JavaScript': 86354, 'Shell': 9859, 'SCSS': 7832, 'Makefile': 6641, 'Dockerfile': 1345, 'HTML': 1266}",JavaScript
trafficserver-9,9.2.4,1,https://github.com/apache/trafficserver,"{'C++': 17864272, 'Python': 2085583, 'C': 484973, 'CMake': 333921, 'Shell': 214858, 'Perl': 88071, 'Lua': 70523, 'SWIG': 25512, 'Dockerfile': 16894, 'Objective-C': 10102, 'Java': 9881, 'Makefile': 5547, 'Rust': 2591, 'Starlark': 1213, 'Vim Script': 192}",Python
tree-sitter,0.24.2,0,https://github.com/tree-sitter/tree-sitter,"{'Rust': 1537441, 'C': 669636, 'JavaScript': 144320, 'C++': 21481, 'Makefile': 6944, 'Zig': 6749, 'CMake': 6213, 'Python': 4181, 'HTML': 4131, 'Swift': 2346, 'Go': 728, 'Shell': 236, 'Dockerfile': 127, 'RenderScript': 1}",JavaScript
trillian,1.6.1,1,https://github.com/google/trillian,"{'Go': 1468176, 'Shell': 30726, 'Lua': 7497, 'HCL': 3774, 'JavaScript': 3320, 'Dockerfile': 1325}",JavaScript
trino,453,3,https://github.com/trinodb/trino.git,"{'Java': 78031178, 'JavaScript': 271784, 'ANTLR': 60563, 'Shell': 27937, 'TypeScript': 24933, 'HTML': 23328, 'CSS': 16286, 'Scala': 10145, 'Python': 7379, 'Dockerfile': 2149, 'Smarty': 1938, 'Groovy': 1702}",JavaScript
trurl,0.16,0,https://github.com/curl/trurl,"{'C': 58677, 'Perl': 32550, 'Python': 9718, 'Shell': 2351, 'Makefile': 2039}",Python
ts-patch,3.2.1,0,https://github.com/nonara/ts-patch.git,"{'TypeScript': 173277, 'JavaScript': 15335}",JavaScript
typescript,5.6.2,0,https://github.com/microsoft/TypeScript,"{'TypeScript': 131184230, 'JavaScript': 183160, 'Shell': 265}",JavaScript
unbound,1.21.1,2,https://github.com/NLnetLabs/unbound,"{'C': 5628971, 'Shell': 444558, 'M4': 167121, 'Yacc': 128720, 'Makefile': 126180, 'Python': 114321, 'SWIG': 101645, 'Lex': 31450, 'Batchfile': 12756, 'Awk': 10453, 'NSIS': 8676, 'Perl': 7937, 'Roff': 2278}",Python
upx,4.2.4,1,https://github.com/upx/upx,"{'C++': 2365555, 'Assembly': 990569, 'C': 470551, 'Makefile': 101002, 'Python': 72385, 'CMake': 52325, 'Shell': 47946, 'Dockerfile': 5493}",Python
uutils,0.0.27,2,https://github.com/uutils/coreutils,"{'Rust': 5027078, 'Shell': 65147, 'Batchfile': 10824, 'Makefile': 8740, 'Python': 7028, 'Nushell': 4588}",Python
uv,0.4.18,0,https://github.com/astral-sh/uv,"{'Rust': 7943690, 'C++': 541967, 'Python': 188446, 'Shell': 10259, 'Mustache': 9470, 'Batchfile': 5109, 'Nushell': 3904, 'PowerShell': 2826, 'Dockerfile': 2320, 'Jupyter Notebook': 2138, 'RenderScript': 2}",Python
valkey,8.0.1,0,https://github.com/valkey-io/valkey,"{'C': 7059687, 'Tcl': 2351222, 'Python': 52723, 'Ruby': 30538, 'Makefile': 25853, 'Shell': 22473, 'C++': 5987, 'Smarty': 1053, 'JavaScript': 953}",Python
varnish,7.6.0,1,https://github.com/varnishcache/varnish-cache,"{'C': 3771113, 'M4': 107810, 'Python': 101174, 'Shell': 38810, 'Makefile': 24332, 'VCL': 13962, 'SmPL': 11535, 'Roff': 7156, 'Awk': 4467, 'Dockerfile': 226, 'Emacs Lisp': 66}",Python
vectorscan,5.4.11,1,https://github.com/VectorCamp/vectorscan,"{'C++': 7512000, 'C': 2066955, 'Ragel': 95540, 'CMake': 91693, 'Python': 28090, 'Shell': 1201}",Python
vector,0.41.1,0,https://github.com/vectordotdev/vector,"{'Rust': 10303771, 'CUE': 5734082, 'HTML': 224406, 'TypeScript': 132056, 'JavaScript': 43656, 'Shell': 24786, 'Sass': 19746, 'Ruby': 13291, 'Dockerfile': 12468, 'CSS': 12343, 'Lua': 9638, 'PowerShell': 1520, 'Python': 1310, 'Starlark': 671, 'Batchfile': 230, 'DIGITAL Command Language': 173}",JavaScript
velero,1.14.1,1,https://github.com/vmware-tanzu/velero,"{'Go': 5711896, 'Shell': 41040, 'HTML': 29613, 'SCSS': 27485, 'Makefile': 22784, 'JavaScript': 10393, 'Python': 9807, 'Dockerfile': 6951}",JavaScript
vertical-pod-autoscaler,1.2.1,1,https://github.com/kubernetes/autoscaler,"{'Go': 23092841, 'Shell': 76361, 'Python': 29468, 'Makefile': 27055, 'Dockerfile': 6194, 'Smarty': 5802, 'Mustache': 5063, 'Bicep': 2727, 'Roff': 1730, 'Ruby': 1255}",Python
victoriametrics-cluster,1.104.0,2,https://github.com/VictoriaMetrics/VictoriaMetrics,"{'Go': 7485189, 'TypeScript': 773956, 'SCSS': 121357, 'Makefile': 70934, 'Shell': 47586, 'JavaScript': 18266, 'HTML': 9982, 'Dockerfile': 7603, 'HCL': 3457, 'Smarty': 537, 'Perl': 447}",JavaScript
victoriametrics,1.104.0,0,https://github.com/VictoriaMetrics/VictoriaMetrics,"{'Go': 7485189, 'TypeScript': 773956, 'SCSS': 121357, 'Makefile': 70934, 'Shell': 47586, 'JavaScript': 18266, 'HTML': 9982, 'Dockerfile': 7603, 'HCL': 3457, 'Smarty': 537, 'Perl': 447}",JavaScript
vim,9.1.0759,0,https://github.com/vim/vim,"{'Vim Script': 19746223, 'C': 14261938, 'Roff': 564761, 'Makefile': 479265, 'C++': 246793, 'NSIS': 180936, 'M4': 159640, 'Java': 85446, 'PostScript': 64070, 'Shell': 62264, 'Module Management System': 56127, 'Python': 51761, 'XS': 51261, 'Ruby': 40269, 'JavaScript': 37666, 'NewLisp': 37321, 'Raku': 34150, 'Emacs Lisp': 30216, 'Perl': 29735, 'SystemVerilog': 27795, 'Smalltalk': 25674, 'Awk': 19308, 'Batchfile': 13280, 'Objective-C': 13147, 'DIGITAL Command Language': 10835, 'HTML': 6863, 'Prolog': 4336, 'KRL': 4206, 'MATLAB': 1970, 'Thrift': 1670, 'OpenEdge ABL': 1490, 'sed': 826, 'Tcl': 745, 'Lua': 738, 'BitBake': 388}",Python
vitess,20.0.2,3,https://github.com/vitessio/vitess,"{'Go': 35412609, 'Java': 990787, 'TypeScript': 673044, 'Yacc': 190071, 'Shell': 144687, 'SCSS': 41187, 'Smarty': 38070, 'Assembly': 29554, 'Dockerfile': 23032, 'Makefile': 15980, 'CSS': 10774, 'JavaScript': 4145, 'Perl': 3161, 'Python': 1955, 'HCL': 959, 'HTML': 807}",JavaScript
vulkan-headers,1.3.297,0,https://github.com/KhronosGroup/Vulkan-Headers,"{'C++': 15351429, 'Python': 212771, 'C': 162060, 'CMake': 7874, 'Objective-C': 5907}",Python
vulkan-loader,1.3.293,1,https://github.com/KhronosGroup/Vulkan-Loader,"{'C': 2168146, 'C++': 1916330, 'Python': 195053, 'Assembly': 102341, 'CMake': 97988, 'Makefile': 1755, 'Shell': 1371}",Python
w3m,0.5.3.20230718,3,https://github.com/tats/w3m,"{'C': 1611439, 'HTML': 356642, 'Roff': 323215, 'JavaScript': 148540, 'Shell': 40646, 'Raku': 36693, 'M4': 35028, 'C++': 27180, 'Perl': 24817, 'Makefile': 24764, 'Ruby': 17148, 'Awk': 1445, 'sed': 370}",JavaScript
wabt,1.0.36,1,https://github.com/WebAssembly/wabt,"{'C++': 2154491, 'C': 196593, 'Python': 135417, 'CMake': 28313, 'JavaScript': 14306, 'Makefile': 8388, 'Shell': 6312, 'Lua': 3576, 'WebAssembly': 2940}",Python
wash,0.34.1,1,https://github.com/wasmcloud/wasmcloud,"{'Rust': 2626899, 'TypeScript': 185180, 'Nix': 18475, 'JavaScript': 6998, 'Smarty': 6055, 'Shell': 3806, 'Makefile': 3099, 'Dockerfile': 3017, 'CSS': 1767, 'Python': 1404, 'HTML': 830}",JavaScript
wasi-sdk,24,1,https://github.com/WebAssembly/wasi-sdk,"{'CMake': 33069, 'C': 14259, 'Shell': 10008, 'Python': 4266, 'Dockerfile': 923, 'C++': 722}",Python
wasmcloud,1.2.1,1,https://github.com/wasmCloud/wasmCloud,"{'Rust': 2626899, 'TypeScript': 185180, 'Nix': 18475, 'JavaScript': 6998, 'Smarty': 6055, 'Shell': 3806, 'Makefile': 3099, 'Dockerfile': 3017, 'CSS': 1767, 'Python': 1404, 'HTML': 830}",JavaScript
wasmedge,0.14.1,0,https://github.com/WasmEdge/WasmEdge,"{'C++': 6204788, 'C': 337261, 'CMake': 190993, 'Java': 116361, 'Shell': 67013, 'Python': 57753, 'WebAssembly': 17654, 'Rust': 15711, 'HCL': 5636, 'Makefile': 1841, 'Kotlin': 1732, 'Nix': 1453, 'Objective-C++': 840, 'Dockerfile': 30}",Python
wasmer,4.4.0,0,https://github.com/wasmerio/wasmer,"{'Rust': 8800059, 'C++': 204795, 'HTML': 199645, 'C': 149488, 'Makefile': 38593, 'Python': 31595, 'Shell': 10738, 'JavaScript': 5241, 'Swift': 4867, 'Nix': 4118, 'Inno Setup': 3126, 'Dockerfile': 320, 'PHP': 310, 'Batchfile': 30, 'RenderScript': 2}",Python
wasm-pack,0.13.0,1,https://github.com/rustwasm/wasm-pack,"{'Rust': 233672, 'JavaScript': 1474}",JavaScript
wasmtime,25.0.1,0,https://github.com/bytecodealliance/wasmtime,"{'Rust': 18555855, 'WebAssembly': 6481972, 'Common Lisp': 1725023, 'C': 253791, 'Shell': 22889, 'JavaScript': 22799, 'C++': 19349, 'Assembly': 8217, 'CMake': 7139, 'OCaml': 6903, 'Dockerfile': 2156, 'Makefile': 1432, 'CSS': 303}",JavaScript
wavefront-proxy,13.7,1,https://github.com/wavefronthq/wavefront-proxy,"{'Java': 2149944, 'Python': 36998, 'Shell': 36066, 'Makefile': 4757, 'Dockerfile': 1835, 'Batchfile': 569}",Python
weaviate,1.26.5,0,https://github.com/weaviate/weaviate,"{'Go': 13203643, 'Assembly': 254490, 'Shell': 81381, 'C': 78655, 'Python': 75146, 'Dockerfile': 3876, 'Jinja': 3087, 'Smarty': 1223, 'JavaScript': 861, 'HCL': 558}",Python
